area,area_title,occ_code,occ_title,o_group,tot_emp,a_mean,a_median,a_pct10,a_pct25,a_pct75,a_pct90,year
99,U.S.,25-1066,"Psychology Teachers, Postsecondary",detailed,37480.0,87530.0,76620.0,41010.0,56180.0,105830.0,151030.0,2019
99,U.S.,25-1067,"Sociology Teachers, Postsecondary",detailed,13850.0,85240.0,75290.0,39920.0,54980.0,103300.0,147930.0,2019
99,U.S.,25-1069,"Social Sciences Teachers, Postsecondary, All Other",detailed,16830.0,85390.0,71530.0,30880.0,49260.0,107530.0,164920.0,2019
99,U.S.,25-1071,"Health Specialties Teachers, Postsecondary",detailed,201920.0,121620.0,97320.0,44350.0,62350.0,159950.0,,2019
99,U.S.,25-1072,"Nursing Instructors and Teachers, Postsecondary",detailed,59680.0,83160.0,74600.0,41130.0,56260.0,99640.0,133460.0,2019
99,U.S.,25-1081,"Education Teachers, Postsecondary",detailed,61300.0,74560.0,65510.0,31730.0,47980.0,91270.0,128140.0,2019
99,U.S.,25-1082,"Library Science Teachers, Postsecondary",detailed,4390.0,77170.0,71410.0,46230.0,56750.0,91160.0,118330.0,2019
99,U.S.,25-1111,"Criminal Justice and Law Enforcement Teachers, Postsecondary",detailed,14070.0,72980.0,62860.0,35650.0,48350.0,88510.0,125680.0,2019
99,U.S.,25-1112,"Law Teachers, Postsecondary",detailed,16180.0,129950.0,113530.0,37600.0,59160.0,179230.0,,2019
99,U.S.,25-1113,"Social Work Teachers, Postsecondary",detailed,13640.0,77910.0,72070.0,34900.0,53320.0,96050.0,128350.0,2019
99,U.S.,25-1121,"Art, Drama, and Music Teachers, Postsecondary",detailed,94060.0,83220.0,69530.0,35180.0,50030.0,100620.0,149560.0,2019
99,U.S.,25-1122,"Communications Teachers, Postsecondary",detailed,29120.0,79830.0,70630.0,38160.0,51470.0,97920.0,137830.0,2019
99,U.S.,25-1123,"English Language and Literature Teachers, Postsecondary",detailed,67930.0,80180.0,68490.0,37960.0,50150.0,99180.0,140890.0,2019
99,U.S.,25-1124,"Foreign Language and Literature Teachers, Postsecondary",detailed,24860.0,80170.0,69990.0,40530.0,53040.0,99090.0,135430.0,2019
99,U.S.,25-1125,"History Teachers, Postsecondary",detailed,21030.0,84210.0,75170.0,39580.0,55520.0,101530.0,139140.0,2019
99,U.S.,25-1126,"Philosophy and Religion Teachers, Postsecondary",detailed,23490.0,88970.0,75240.0,41540.0,55570.0,103960.0,151180.0,2019
99,U.S.,25-1192,"Family and Consumer Sciences Teachers, Postsecondary",detailed,2150.0,85270.0,76480.0,36430.0,54540.0,101880.0,137050.0,2019
99,U.S.,25-1193,"Recreation and Fitness Studies Teachers, Postsecondary",detailed,15880.0,73720.0,64380.0,33740.0,47790.0,92350.0,127910.0,2019
99,U.S.,25-1194,"Career/Technical Education Teachers, Postsecondary",detailed,112210.0,60420.0,54620.0,32840.0,41970.0,72460.0,99230.0,2019
99,U.S.,25-1199,"Postsecondary Teachers, All Other",detailed,201320.0,80720.0,68970.0,31570.0,50610.0,104240.0,144210.0,2019
99,U.S.,25-2011,"Preschool Teachers, Except Special Education",detailed,431350.0,34650.0,30520.0,21140.0,24830.0,39720.0,55050.0,2019
99,U.S.,25-2012,"Kindergarten Teachers, Except Special Education",detailed,124290.0,60210.0,56850.0,37420.0,45720.0,71470.0,90180.0,2019
99,U.S.,25-2021,"Elementary School Teachers, Except Special Education",detailed,1430480.0,63930.0,59670.0,39020.0,47300.0,77440.0,97900.0,2019
99,U.S.,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",detailed,622330.0,63550.0,59660.0,39990.0,47850.0,76430.0,96280.0,2019
99,U.S.,25-2023,"Career/Technical Education Teachers, Middle School",detailed,11860.0,64900.0,60800.0,40770.0,50500.0,77460.0,97050.0,2019
99,U.S.,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",detailed,1035850.0,65930.0,61660.0,40540.0,49060.0,79820.0,99660.0,2019
99,U.S.,25-2032,"Career/Technical Education Teachers, Secondary School",detailed,74520.0,64800.0,61710.0,42620.0,51240.0,76730.0,94050.0,2019
99,U.S.,25-2051,"Special Education Teachers, Preschool",detailed,22340.0,67060.0,60000.0,35110.0,45990.0,79910.0,115260.0,2019
99,U.S.,25-2052,"Special Education Teachers, Kindergarten and Elementary School",detailed,193830.0,64420.0,60460.0,40560.0,48800.0,77420.0,97210.0,2019
99,U.S.,25-2057,"Special Education Teachers, Middle School",detailed,85840.0,65740.0,61440.0,41370.0,50010.0,79030.0,98610.0,2019
99,U.S.,25-2058,"Special Education Teachers, Secondary School",detailed,143170.0,65710.0,61710.0,41170.0,49820.0,79150.0,98890.0,2019
99,U.S.,25-2059,"Special Education Teachers, All Other",detailed,35600.0,65350.0,61190.0,34180.0,45730.0,81510.0,100890.0,2019
99,U.S.,25-3011,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",detailed,51950.0,58980.0,54350.0,32580.0,42640.0,71700.0,93760.0,2019
99,U.S.,25-3021,Self-Enrichment Teachers,detailed,252780.0,46120.0,39190.0,21400.0,27540.0,57160.0,80330.0,2019
99,U.S.,25-3031,"Substitute Teachers, Short-Term",detailed,587120.0,32460.0,28790.0,18880.0,22860.0,37340.0,49200.0,2019
99,U.S.,25-3097,"Tutors and Teachers and Instructors, All Other",detailed,320250.0,48700.0,39350.0,21500.0,27260.0,61490.0,87290.0,2019
99,U.S.,25-4011,Archivists,detailed,6560.0,57500.0,53950.0,31870.0,39530.0,72560.0,91350.0,2019
99,U.S.,25-4012,Curators,detailed,12890.0,59130.0,54570.0,30740.0,40980.0,73370.0,94750.0,2019
99,U.S.,25-4013,Museum Technicians and Conservators,detailed,13190.0,48030.0,44430.0,26110.0,33530.0,58470.0,76330.0,2019
99,U.S.,25-4022,Librarians and Media Collections Specialists,detailed,135690.0,61920.0,59500.0,33820.0,46030.0,75700.0,94520.0,2019
99,U.S.,25-4031,Library Technicians,detailed,88720.0,36950.0,34900.0,22010.0,26470.0,45560.0,56170.0,2019
99,U.S.,25-9021,Farm and Home Management Educators,detailed,8720.0,52720.0,49710.0,27370.0,36640.0,65050.0,82210.0,2019
99,U.S.,25-9031,Instructional Coordinators,detailed,176690.0,69180.0,66290.0,38260.0,50930.0,85090.0,103790.0,2019
99,U.S.,25-9044,"Teaching Assistants, Postsecondary",detailed,137500.0,36460.0,32080.0,18950.0,24570.0,47370.0,59480.0,2019
99,U.S.,25-9045,"Teaching Assistants, Except Postsecondary",detailed,1346910.0,29640.0,27920.0,18940.0,22920.0,35300.0,43040.0,2019
99,U.S.,25-9099,"Educational Instruction and Library Workers, All Other",detailed,129040.0,45970.0,40310.0,18840.0,25500.0,58740.0,81360.0,2019
99,U.S.,27-1011,Art Directors,detailed,42890.0,109600.0,94220.0,53240.0,69110.0,130330.0,188750.0,2019
99,U.S.,27-1012,Craft Artists,detailed,4640.0,38740.0,34710.0,20710.0,26030.0,46250.0,62960.0,2019
99,U.S.,27-1013,"Fine Artists, Including Painters, Sculptors, and Illustrators",detailed,12350.0,63030.0,50550.0,20070.0,32400.0,74110.0,112970.0,2019
99,U.S.,27-1014,Special Effects Artists and Animators,detailed,29340.0,84780.0,75270.0,40250.0,55390.0,103330.0,139940.0,2019
99,U.S.,27-1019,"Artists and Related Workers, All Other",detailed,7550.0,67750.0,64490.0,27950.0,38440.0,93010.0,109900.0,2019
99,U.S.,27-1021,Commercial and Industrial Designers,detailed,32770.0,73820.0,68890.0,39860.0,53270.0,90980.0,114950.0,2019
99,U.S.,27-1022,Fashion Designers,detailed,22030.0,86110.0,73790.0,37260.0,52410.0,100830.0,149010.0,2019
99,U.S.,27-1023,Floral Designers,detailed,41770.0,29760.0,28040.0,19710.0,23280.0,34870.0,41400.0,2019
99,U.S.,27-1024,Graphic Designers,detailed,215930.0,56510.0,52110.0,30810.0,39000.0,68920.0,89210.0,2019
99,U.S.,27-1025,Interior Designers,detailed,60650.0,60990.0,56040.0,31970.0,42260.0,73490.0,96470.0,2019
99,U.S.,27-1026,Merchandise Displayers and Window Trimmers,detailed,140850.0,32940.0,29460.0,21630.0,24710.0,37330.0,49410.0,2019
99,U.S.,27-1027,Set and Exhibit Designers,detailed,12040.0,62480.0,54600.0,30910.0,38500.0,78560.0,105990.0,2019
99,U.S.,27-1029,"Designers, All Other",detailed,10610.0,73510.0,64620.0,30130.0,45140.0,90630.0,132610.0,2019
99,U.S.,27-2011,Actors,detailed,52620.0,,,,,,,2019
99,U.S.,27-2012,Producers and Directors,detailed,129210.0,93940.0,74420.0,35480.0,50840.0,114530.0,173680.0,2019
99,U.S.,27-2021,Athletes and Sports Competitors,detailed,11330.0,93140.0,51370.0,19280.0,25770.0,109920.0,,2019
99,U.S.,27-2022,Coaches and Scouts,detailed,241390.0,44910.0,34840.0,19040.0,23950.0,53980.0,78890.0,2019
99,U.S.,27-2023,"Umpires, Referees, and Other Sports Officials",detailed,20120.0,38810.0,28550.0,18310.0,21580.0,44750.0,62490.0,2019
99,U.S.,27-2031,Dancers,detailed,9690.0,,,,,,,2019
99,U.S.,27-2032,Choreographers,detailed,4630.0,53590.0,46330.0,21800.0,31820.0,66040.0,101710.0,2019
99,U.S.,27-2041,Music Directors and Composers,detailed,10580.0,64670.0,51670.0,23100.0,33290.0,75010.0,125200.0,2019
99,U.S.,27-2042,Musicians and Singers,detailed,41130.0,,,,,,,2019
99,U.S.,27-2090,"Miscellaneous Entertainers and Performers, Sports and Related Workers",detailed,15840.0,,,,,,,2019
99,U.S.,27-3011,Broadcast Announcers and Radio Disc Jockeys,detailed,29230.0,53580.0,34630.0,19330.0,24010.0,56060.0,105180.0,2019
99,U.S.,27-3023,"News Analysts, Reporters, and Journalists",detailed,44100.0,62400.0,46270.0,24520.0,31450.0,75920.0,117170.0,2019
99,U.S.,27-3031,Public Relations Specialists,detailed,244730.0,70190.0,61150.0,34590.0,45480.0,83170.0,115430.0,2019
99,U.S.,27-3041,Editors,detailed,95970.0,71910.0,61370.0,32620.0,44190.0,85730.0,122280.0,2019
99,U.S.,27-3042,Technical Writers,detailed,50760.0,76860.0,72850.0,44320.0,56570.0,93590.0,117250.0,2019
99,U.S.,27-3043,Writers and Authors,detailed,45860.0,73860.0,63200.0,33660.0,46640.0,87110.0,122450.0,2019
99,U.S.,27-3091,Interpreters and Translators,detailed,58870.0,57000.0,51830.0,28170.0,37740.0,71590.0,94370.0,2019
99,U.S.,27-3092,Court Reporters and Simultaneous Captioners,detailed,14530.0,64990.0,60130.0,31570.0,44120.0,85400.0,106210.0,2019
99,U.S.,27-3099,"Media and Communication Workers, All Other",detailed,25160.0,53060.0,47580.0,22820.0,30790.0,67790.0,92660.0,2019
99,U.S.,27-4011,Audio and Video Technicians,detailed,73960.0,51260.0,45910.0,26690.0,34270.0,62610.0,83170.0,2019
99,U.S.,27-4012,Broadcast Technicians,detailed,28650.0,46800.0,40570.0,21620.0,27320.0,60520.0,82080.0,2019
99,U.S.,27-4014,Sound Engineering Technicians,detailed,12890.0,67090.0,54740.0,25990.0,35270.0,79130.0,121320.0,2019
99,U.S.,27-4021,Photographers,detailed,50620.0,45440.0,36280.0,20630.0,25150.0,57250.0,79440.0,2019
99,U.S.,27-4031,"Camera Operators, Television, Video, and Film",detailed,21500.0,64960.0,55160.0,26560.0,37180.0,78120.0,110790.0,2019
99,U.S.,27-4032,Film and Video Editors,detailed,27570.0,87300.0,63780.0,32750.0,45310.0,99220.0,168320.0,2019
99,U.S.,27-4098,"Lighting Technicians and Media and Communication Equipment Workers, All Other",detailed,23440.0,73700.0,73460.0,29360.0,45080.0,96980.0,116740.0,2019
99,U.S.,29-1011,Chiropractors,detailed,35010.0,85010.0,70340.0,35290.0,52800.0,97760.0,147480.0,2019
99,U.S.,29-1021,"Dentists, General",detailed,110730.0,178260.0,155600.0,80850.0,113060.0,,,2019
99,U.S.,29-1022,Oral and Maxillofacial Surgeons,detailed,4650.0,237570.0,,65360.0,173470.0,,,2019
99,U.S.,29-1023,Orthodontists,detailed,5990.0,230830.0,,73490.0,139330.0,,,2019
99,U.S.,29-1024,Prosthodontists,detailed,490.0,220840.0,,96060.0,127690.0,,,2019
99,U.S.,29-1029,"Dentists, All Other Specialists",detailed,5330.0,178040.0,147220.0,94240.0,113830.0,,,2019
99,U.S.,29-1031,Dietitians and Nutritionists,detailed,67670.0,62330.0,61270.0,38890.0,50220.0,74900.0,87360.0,2019
99,U.S.,29-1041,Optometrists,detailed,39420.0,122980.0,115250.0,59200.0,87780.0,142790.0,194100.0,2019
99,U.S.,29-1051,Pharmacists,detailed,311200.0,125510.0,128090.0,88400.0,112140.0,148660.0,162900.0,2019
99,U.S.,29-1071,Physician Assistants,detailed,120090.0,112410.0,112260.0,72720.0,92800.0,130530.0,157120.0,2019
99,U.S.,29-1081,Podiatrists,detailed,9770.0,142680.0,126240.0,54150.0,85090.0,178960.0,,2019
99,U.S.,29-1122,Occupational Therapists,detailed,133570.0,86210.0,84950.0,56800.0,69710.0,101590.0,121490.0,2019
99,U.S.,29-1123,Physical Therapists,detailed,233350.0,90170.0,89440.0,62120.0,73940.0,104210.0,124740.0,2019
99,U.S.,29-1124,Radiation Therapists,detailed,17860.0,91620.0,85560.0,59280.0,70170.0,105830.0,128630.0,2019
99,U.S.,29-1125,Recreational Therapists,detailed,19070.0,51130.0,48220.0,30880.0,37840.0,61960.0,77970.0,2019
99,U.S.,29-1126,Respiratory Therapists,detailed,132090.0,63950.0,61330.0,44850.0,52820.0,74160.0,86980.0,2019
99,U.S.,29-1127,Speech-Language Pathologists,detailed,154360.0,82000.0,79120.0,49840.0,61940.0,99380.0,121260.0,2019
99,U.S.,29-1128,Exercise Physiologists,detailed,7280.0,54750.0,49170.0,34990.0,41530.0,61650.0,78310.0,2019
99,U.S.,29-1129,"Therapists, All Other",detailed,12170.0,58600.0,52650.0,31090.0,41070.0,71500.0,95340.0,2019
99,U.S.,29-1131,Veterinarians,detailed,74540.0,104820.0,95460.0,58080.0,75580.0,122590.0,160780.0,2019
99,U.S.,29-1141,Registered Nurses,detailed,2982280.0,77460.0,73300.0,52080.0,60110.0,90760.0,111220.0,2019
99,U.S.,29-1151,Nurse Anesthetists,detailed,43570.0,181040.0,174790.0,127480.0,148110.0,203730.0,,2019
99,U.S.,29-1161,Nurse Midwives,detailed,6930.0,108810.0,105030.0,69000.0,86990.0,127110.0,158990.0,2019
99,U.S.,29-1171,Nurse Practitioners,detailed,200600.0,111840.0,109820.0,81410.0,92790.0,127030.0,152160.0,2019
99,U.S.,29-1181,Audiologists,detailed,13590.0,83900.0,77600.0,54010.0,66030.0,96610.0,120750.0,2019
99,U.S.,29-1211,Anesthesiologists,detailed,31010.0,261730.0,,124080.0,,,,2019
99,U.S.,29-1215,Family Medicine Physicians,detailed,109370.0,213270.0,205590.0,85590.0,147030.0,,,2019
99,U.S.,29-1216,General Internal Medicine Physicians,detailed,44610.0,201440.0,201590.0,60970.0,107250.0,,,2019
99,U.S.,29-1218,Obstetricians and Gynecologists,detailed,18620.0,233610.0,,81200.0,171780.0,,,2019
99,U.S.,29-1221,"Pediatricians, General",detailed,29740.0,184410.0,175310.0,69940.0,127610.0,,,2019
99,U.S.,29-1223,Psychiatrists,detailed,25530.0,220430.0,,74530.0,149440.0,,,2019
99,U.S.,29-1228,"Physicians, All Other; and Ophthalmologists, Except Pediatric",detailed,390680.0,203450.0,206500.0,60910.0,112210.0,,,2019
99,U.S.,29-1248,"Surgeons, Except Ophthalmologists",detailed,36270.0,252040.0,,83740.0,207720.0,,,2019
99,U.S.,29-1292,Dental Hygienists,detailed,221560.0,77230.0,76220.0,53130.0,64260.0,91560.0,103340.0,2019
99,U.S.,29-1298,"Acupuncturists and Healthcare Diagnosing or Treating Practitioners, All Other",detailed,36500.0,89060.0,75640.0,42120.0,56840.0,115010.0,148950.0,2019
99,U.S.,29-2010,Clinical Laboratory Technologists and Technicians,detailed,326020.0,54780.0,53120.0,30920.0,39030.0,68100.0,81530.0,2019
99,U.S.,29-2031,Cardiovascular Technologists and Technicians,detailed,56110.0,59600.0,57720.0,29710.0,38770.0,76190.0,94370.0,2019
99,U.S.,29-2032,Diagnostic Medical Sonographers,detailed,72790.0,75780.0,74320.0,52770.0,61830.0,89130.0,102060.0,2019
99,U.S.,29-2033,Nuclear Medicine Technologists,detailed,18110.0,80240.0,77950.0,56560.0,66880.0,93370.0,105690.0,2019
99,U.S.,29-2034,Radiologic Technologists and Technicians,detailed,207360.0,63120.0,60510.0,41480.0,49580.0,74660.0,89760.0,2019
99,U.S.,29-2035,Magnetic Resonance Imaging Technologists,detailed,37900.0,74270.0,73410.0,51150.0,61030.0,87280.0,101580.0,2019
99,U.S.,29-2040,Emergency Medical Technicians and Paramedics,detailed,260600.0,38830.0,35400.0,23490.0,28130.0,46090.0,59860.0,2019
99,U.S.,29-2051,Dietetic Technicians,detailed,29230.0,31180.0,28400.0,20190.0,23670.0,36360.0,47040.0,2019
99,U.S.,29-2052,Pharmacy Technicians,detailed,417780.0,35250.0,33950.0,24120.0,27980.0,40440.0,49130.0,2019
99,U.S.,29-2053,Psychiatric Technicians,detailed,78470.0,37550.0,33780.0,23440.0,27440.0,43200.0,62120.0,2019
99,U.S.,29-2055,Surgical Technologists,detailed,109000.0,50110.0,48300.0,33420.0,39760.0,59320.0,71400.0,2019
99,U.S.,29-2056,Veterinary Technologists and Technicians,detailed,110650.0,36670.0,35320.0,24530.0,29080.0,42540.0,51230.0,2019
99,U.S.,29-2057,Ophthalmic Medical Technicians,detailed,58600.0,38760.0,36940.0,24980.0,29940.0,46320.0,56370.0,2019
99,U.S.,29-2061,Licensed Practical and Licensed Vocational Nurses,detailed,697510.0,48500.0,47480.0,34560.0,40810.0,56040.0,63360.0,2019
99,U.S.,29-2081,"Opticians, Dispensing",detailed,72330.0,40730.0,37840.0,25640.0,30050.0,49170.0,60840.0,2019
99,U.S.,29-2091,Orthotists and Prosthetists,detailed,9830.0,72810.0,68410.0,41360.0,52120.0,86580.0,108130.0,2019
99,U.S.,29-2092,Hearing Aid Specialists,detailed,8210.0,55360.0,53420.0,29020.0,38640.0,64780.0,85260.0,2019
99,U.S.,29-2098,"Medical Dosimetrists, Medical Records Specialists, and Health Technologists and Technicians, All Other",detailed,331790.0,46590.0,42630.0,27820.0,33760.0,56000.0,71150.0,2019
99,U.S.,29-9091,Athletic Trainers,detailed,28600.0,50540.0,48440.0,31300.0,39860.0,59430.0,73470.0,2019
99,U.S.,29-9092,Genetic Counselors,detailed,2390.0,84310.0,81880.0,61310.0,70740.0,98110.0,114750.0,2019
99,U.S.,29-9098,"Health Information Technologists, Medical Registrars, Surgical Assistants, and Healthcare Practitioners and Technical Workers, All Other",detailed,54350.0,58600.0,49850.0,27670.0,35170.0,76020.0,103430.0,2019
99,U.S.,31-1120,Home Health and Personal Care Aides,detailed,3161500.0,26440.0,25280.0,19430.0,22680.0,29460.0,34180.0,2019
99,U.S.,31-1131,Nursing Assistants,detailed,1419920.0,30720.0,29660.0,21960.0,25460.0,35260.0,40620.0,2019
99,U.S.,31-1132,Orderlies,detailed,46990.0,30710.0,28980.0,21590.0,24480.0,35460.0,42860.0,2019
99,U.S.,31-1133,Psychiatric Aides,detailed,55020.0,32590.0,31110.0,21440.0,24820.0,38520.0,47690.0,2019
99,U.S.,31-2011,Occupational Therapy Assistants,detailed,44990.0,61880.0,61510.0,41730.0,52150.0,73190.0,82210.0,2019
99,U.S.,31-2012,Occupational Therapy Aides,detailed,7560.0,34310.0,29230.0,18960.0,21920.0,39330.0,62120.0,2019
99,U.S.,31-2021,Physical Therapist Assistants,detailed,96840.0,58520.0,58790.0,33450.0,47690.0,69880.0,80840.0,2019
99,U.S.,31-2022,Physical Therapist Aides,detailed,49270.0,29180.0,27000.0,20310.0,23320.0,32310.0,39740.0,2019
99,U.S.,31-9011,Massage Therapists,detailed,107240.0,47180.0,42820.0,21810.0,29420.0,59370.0,80630.0,2019
99,U.S.,31-9091,Dental Assistants,detailed,351470.0,41170.0,40080.0,27980.0,33440.0,48550.0,56930.0,2019
99,U.S.,31-9092,Medical Assistants,detailed,712430.0,35720.0,34800.0,25820.0,29460.0,40270.0,48720.0,2019
99,U.S.,31-9093,Medical Equipment Preparers,detailed,56900.0,39530.0,37440.0,26530.0,30910.0,46630.0,56910.0,2019
99,U.S.,31-9094,Medical Transcriptionists,detailed,55780.0,35210.0,33380.0,22160.0,25690.0,42460.0,51260.0,2019
99,U.S.,31-9095,Pharmacy Aides,detailed,37280.0,30490.0,27850.0,20300.0,23560.0,34970.0,46500.0,2019
99,U.S.,31-9096,Veterinary Assistants and Laboratory Animal Caretakers,detailed,97030.0,29690.0,28590.0,20790.0,24080.0,34220.0,39800.0,2019
99,U.S.,31-9097,Phlebotomists,detailed,128290.0,36480.0,35510.0,26000.0,29860.0,41490.0,49750.0,2019
99,U.S.,31-9099,"Healthcare Support Workers, All Other",detailed,93270.0,40010.0,38460.0,23790.0,29460.0,48440.0,58500.0,2019
99,U.S.,33-1011,First-Line Supervisors of Correctional Officers,detailed,46430.0,69000.0,63730.0,41850.0,47710.0,86670.0,105780.0,2019
99,U.S.,33-1012,First-Line Supervisors of Police and Detectives,detailed,121340.0,94950.0,91090.0,52320.0,68170.0,118970.0,146580.0,2019
99,U.S.,33-1021,First-Line Supervisors of Firefighting and Prevention Workers,detailed,69590.0,82010.0,77800.0,43150.0,58540.0,101430.0,126720.0,2019
99,U.S.,33-1090,"Miscellaneous First-Line Supervisors, Protective Service Workers",detailed,82590.0,53210.0,50490.0,29180.0,36770.0,63690.0,81380.0,2019
99,U.S.,33-2011,Firefighters,detailed,324620.0,54650.0,50850.0,25550.0,34470.0,69040.0,92020.0,2019
99,U.S.,33-2021,Fire Inspectors and Investigators,detailed,13710.0,64730.0,61660.0,38090.0,48060.0,78180.0,96400.0,2019
99,U.S.,33-2022,Forest Fire Inspectors and Prevention Specialists,detailed,2160.0,53350.0,45270.0,28090.0,33760.0,69080.0,89710.0,2019
99,U.S.,33-3011,Bailiffs,detailed,19650.0,51840.0,47830.0,24620.0,34530.0,67180.0,82900.0,2019
99,U.S.,33-3012,Correctional Officers and Jailers,detailed,423050.0,50130.0,45180.0,31740.0,37110.0,60110.0,78090.0,2019
99,U.S.,33-3021,Detectives and Criminal Investigators,detailed,105620.0,86030.0,83170.0,44860.0,58890.0,107050.0,139180.0,2019
99,U.S.,33-3031,Fish and Game Wardens,detailed,6800.0,57690.0,57500.0,33930.0,45740.0,70050.0,80540.0,2019
